"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"4735"," 3.758334e+01","-1.223190e+02","CA","63.23299","62.1213696428571","61.6423596774194","61.5316063333333","61.5751083870968","62.127092","63.40048","63.8959309677419","63.9802903333333","62.8510325806452","62.3533113333333","63.3763206451613"
"4736"," 3.758325e+01","-1.223190e+02","CA","42.46556","41.3297653571429","40.8565806451613","40.7540136666667","40.7919458064516","41.337798","42.6292493548387","43.1310141935484","43.2029916666667","42.0643803225806","41.5512583333333","42.5958390322581"
"4737"," 3.340947e+01","-1.175906e+02","CA","63.22258","62.1258264285714","61.6614461290323","61.5197136666667","61.5692180645161","62.1068","63.4115274193548","63.9160893548387","63.967211","62.8551677419355","62.3429706666667","63.3713980645161"
"4738"," 3.758325e+01","-1.223191e+02","CA","42.5414932258064","41.4205382142857","40.9245641935484","40.836833","40.8671909677419","41.4021736666667","42.7147335483871","43.2031641935484","43.2790153333333","42.1499722580645","41.6346023333333","42.6953390322581"
"4739"," 3.575192e+01","-1.206842e+02","CA","43.2354261290323","42.1035175","41.6597251612903","41.517243","41.5772522580645","42.1190313333333","43.4133441935484","43.9242087096774","43.9685303333333","42.8374119354839","42.350028","43.3932932258065"
"4740"," 3.312885e+01","-1.171972e+02","CA","62.9712774193548","61.8642435714286","61.3607551612903","61.2647336666667","61.3117587096774","61.8498086666667","63.1447225806452","63.637344516129","63.722125","62.5822203225806","62.0904726666667","63.1308722580645"
"4741"," 3.312877e+01","-1.171972e+02","CA","62.97168","61.8523410714286","61.3934522580645","61.2639356666667","61.3111322580645","61.8457963333333","63.1421458064516","63.6531196774194","63.7113046666667","62.5893212903226","62.085851","63.1291219354839"
"4742"," 3.312870e+01","-1.171972e+02","CA","62.9613358064516","61.8585946428571","61.3762077419355","61.2431673333333","61.3046061290323","61.852837","63.1772038709677","63.6438583870968","63.6990586666667","62.6062309677419","62.0865363333333","63.1193264516129"
"4743"," 3.312870e+01","-1.171973e+02","CA","62.9796403225806","61.852695","61.3915887096774","61.2786693333333","61.3117025806452","61.871535","63.1312367741935","63.653244516129","63.718385","62.6087783870968","62.0932696666667","63.1315019354839"
"4744"," 3.798480e+01","-1.223366e+02","CA","42.8429032258065","41.72194","41.2566222580645","41.1415946666667","41.1699090322581","41.7153786666667","43.0195664516129","43.5088677419355","43.589541","42.4768516129032","41.963054","43.0030896774194"
"4745"," 3.797086e+01","-1.225271e+02","CA","41.7438570967742","40.5974103571429","40.1312558064516","40.0485683333333","40.0643690322581","40.606797","41.9195061290323","42.4290880645161","42.485922","41.334975483871","40.842653","41.8858093548387"
"4746"," 3.797078e+01","-1.225270e+02","CA","41.73479","40.6260589285714","40.1435835483871","40.0236393333333","40.0655125806452","40.5950453333333","41.9196825806452","42.4063825806452","42.4754753333333","41.3374558064516","40.8418356666667","41.8724296774194"
"4747"," 3.797078e+01","-1.225271e+02","CA","41.7307793548387","40.6059675","40.1627296774194","40.0149863333333","40.0741880645161","40.620177","41.9123641935484","42.41744","42.489491","41.3579709677419","40.8586433333333","41.8817638709677"
"4748"," 3.774513e+01","-1.219360e+02","CA","42.2132519354839","41.112475","40.6282693548387","40.5177833333333","40.5574793548387","41.1035616666667","42.4029541935484","42.9033616129032","42.9681333333333","41.84843","41.3280993333333","42.3892080645161"
"4749"," 3.774494e+01","-1.219360e+02","CA","42.2158461290323","41.1106267857143","40.633794516129","40.5189413333333","40.5497941935484","41.0943213333333","42.4037274193548","42.9070751612903","42.988083","41.8510635483871","41.3303453333333","42.3974961290323"
"4750"," 3.774494e+01","-1.219362e+02","CA","42.2291119354839","41.1031285714286","40.6289038709677","40.520952","40.5665509677419","41.1059516666667","42.3882525806452","42.8806267741936","42.9491006666667","41.8413119354839","41.332037","42.3853764516129"
"4751"," 3.774513e+01","-1.219362e+02","CA","42.2202622580645","41.1069289285714","40.6240064516129","40.5263173333333","40.5543983870968","41.1111376666667","42.4063083870968","42.8965493548387","42.957433","41.8323932258064","41.34449","42.3755980645161"
"4752"," 3.878000e+01","-1.226699e+02","CA","40.4984167741936","39.3557885714286","38.8789048387097","38.7911133333333","38.8300641935484","39.377537","40.6656012903226","41.1505909677419","41.222163","40.108004516129","39.5955623333333","40.6365212903226"
"4753"," 3.878000e+01","-1.226701e+02","CA","40.4890461290323","39.3497889285714","38.8967929032258","38.789144","38.8387322580645","39.3696576666667","40.6540432258065","41.1418580645161","41.2367113333333","40.0912451612903","39.6151773333333","40.6466941935484"
"4754"," 3.378462e+01","-1.164103e+02","CA","61.5506512903226","60.4223132142857","59.955454516129","59.8486296666667","59.908385483871","60.4222923333333","61.717894516129","62.2182432258065","62.2873623333333","61.1643129032258","60.6618843333333","61.6908448387097"
"4755"," 3.378444e+01","-1.164103e+02","CA","61.5498474193548","60.4186764285714","59.9550383870968","59.8476773333333","59.8855925806452","60.423491","61.7350525806452","62.2293506451613","62.2943186666667","61.1730432258065","60.669661","61.7002122580645"
"4756"," 3.378444e+01","-1.164105e+02","CA","61.5516903225806","60.4227085714286","59.9541674193548","59.8475276666667","59.8865077419355","60.4318516666667","61.7242964516129","62.2306725806452","62.3115143333333","61.1651025806452","60.6588096666667","61.6993380645161"
"4757"," 3.378462e+01","-1.164105e+02","CA","61.5448977419355","60.4351428571429","59.9696241935484","59.846812","59.8753796774194","60.4251033333333","61.7255551612903","62.2402858064516","62.284189","61.1674548387097","60.652547","61.6940693548387"
"4758"," 3.285458e+01","-1.169683e+02","CA","62.2115225806452","61.0833039285714","60.6364812903226","60.516282","60.573455483871","61.087818","62.3878770967742","62.886744516129","62.9603143333333","61.8382396774194","61.3230053333333","62.3561867741935"
"4759"," 3.285450e+01","-1.169683e+02","CA","62.2056774193548","61.0854021428571","60.6342570967742","60.502265","60.5494074193548","61.104504","62.3786909677419","62.8928148387097","62.9576176666667","61.8312606451613","61.3172296666667","62.3607629032258"
"4760"," 3.285450e+01","-1.169684e+02","CA","62.2200267741935","61.0935464285714","60.6352658064516","60.513818","60.5556190322581","61.0887753333333","62.4001509677419","62.8828348387097","62.954338","61.826544516129","61.3206233333333","62.3725364516129"
"4761"," 3.311049e+01","-1.166711e+02","CA","63.6929451612903","62.5886367857143","62.0928635483871","61.980881","62.0311748387097","62.5610153333333","63.8765303225806","64.3907367741935","64.432819","63.3042451612903","62.8010663333333","63.8468551612903"
"4762"," 3.391000e+01","-1.166300e+02","CA","61.3230796774194","60.1985582142857","59.7283512903226","59.623332","59.6425938709677","60.2084166666667","61.4876548387097","62.00165","62.0545913333333","60.9295209677419","60.4457903333333","61.4632712903226"
"4763"," 3.256224e+01","-1.170264e+02","CA","62.7049261290323","61.5939657142857","61.1018667741935","60.977909","61.0267029032258","61.5661536666667","62.87359","63.3696161290323","63.4453673333333","62.3071748387097","61.8150706666667","62.8474061290323"
"4764"," 3.256224e+01","-1.170265e+02","CA","62.6990706451613","61.5774710714286","61.0943458064516","60.9899803333333","61.0560270967742","61.5824823333333","62.8866667741936","63.3779383870968","63.4208073333333","62.3310219354839","61.8066903333333","62.8397361290323"
"4765"," 3.254500e+01","-1.170696e+02","CA","62.7009496774194","61.5806325","61.0953609677419","60.9849806666667","61.0495006451613","61.586432","62.8677058064516","63.3716429032258","63.438744","62.3156490322581","61.8161733333333","62.8316151612903"
"4766"," 3.728100e+01","-1.220149e+02","CA","41.7352938709677","40.6416392857143","40.1650906451613","40.0486896666667","40.0857774193548","40.639909","41.916524516129","42.4230519354839","42.4838593333333","41.3808816129032","40.878894","41.9061635483871"
"4767"," 3.728091e+01","-1.220148e+02","CA","41.7573241935484","40.6344817857143","40.1523612903226","40.0461553333333","40.0861206451613","40.6223593333333","41.9341361290323","42.4298861290323","42.4829156666667","41.3742683870968","40.85191","41.8961996774194"
"4768"," 3.728091e+01","-1.220149e+02","CA","41.7637003225806","40.6329857142857","40.1681164516129","40.0490936666667","40.0994832258065","40.6110233333333","41.9165938709677","42.4245509677419","42.5071756666667","41.3750196774194","40.8558766666667","41.9135529032258"
"4769"," 4.035522e+01","-1.119094e+02","PACE","32.2901135483871","31.1904475","30.7082841935484","30.6019556666667","30.6438832258065","31.182052","32.4802125806452","32.9651925806452","33.039009","31.9186812903226","31.4058023333333","32.4576629032258"
"4770"," 4.035522e+01","-1.119095e+02","PACE","32.2968929032258","31.1888603571429","30.7025916129032","30.6031576666667","30.6441180645161","31.1767926666667","32.4664416129032","32.9884151612903","33.033032","31.9223816129032","31.415093","32.4575693548387"
"4771"," 3.593583e+01","-1.208403e+02","CA","39.0713403225806","37.9669225","37.4905822580645","37.3830666666667","37.4282135483871","37.9746863333333","39.2420032258064","39.7627812903226","39.8256306666667","38.7134077419355","38.183002","39.2206174193548"
"4772"," 3.341067e+01","-1.124085e+02","APS","21.6447025806452","20.5343714285714","20.0565335483871","19.947218","20.0016516129032","20.5431343333333","21.8331683870968","22.3157451612903","22.4041523333333","21.2643506451613","20.7707296666667","21.7975583870968"
"4773"," 3.341059e+01","-1.124085e+02","APS","21.6353658064516","20.5326614285714","20.0736519354839","19.94427","20.0078464516129","20.5358776666667","21.8410006451613","22.3172009677419","22.3968076666667","21.2935390322581","20.743767","21.8218287096774"
"4774"," 3.341051e+01","-1.124085e+02","APS","21.6504009677419","20.5491221428571","20.0741203225806","19.9642423333333","19.9891664516129","20.5474753333333","21.8345958064516","22.3235270967742","22.3992903333333","21.2705835483871","20.7691786666667","21.8099603225806"
"4775"," 3.341051e+01","-1.124087e+02","APS","21.6545080645161","20.5378664285714","20.0811158064516","19.9544546666667","20.001295483871","20.542538","21.8317874193548","22.326364516129","22.4089106666667","21.2762080645161","20.772318","21.8172025806452"
"4776"," 3.341059e+01","-1.124087e+02","APS","21.6465064516129","20.5418028571429","20.0610925806452","19.974902","20.0056703225806","20.531262","21.8422390322581","22.3591329032258","22.394622","21.294184516129","20.7910956666667","21.7997116129032"
"4777"," 3.341067e+01","-1.124087e+02","APS","21.6520270967742","20.5367928571429","20.0472887096774","19.9553676666667","20.0027638709677","20.5417023333333","21.8181125806452","22.3468416129032","22.3903813333333","21.2786029032258","20.7738693333333","21.8226929032258"
"4778"," 3.442221e+01","-1.185722e+02","CA","60.6142309677419","59.512715","59.0046758064516","58.9040756666667","58.9588606451613","59.502881","60.7869974193548","61.2775596774194","61.366863","60.2260477419355","59.7338666666667","60.7709980645161"
"4779"," 3.442212e+01","-1.185723e+02","CA","60.6121274193548","59.4963578571429","59.0323025806452","58.915737","58.9523493548387","59.4858806666667","60.7992941935484","61.2889477419355","61.364824","60.236175483871","59.737623","60.7756867741935"
"4780"," 3.442221e+01","-1.185724e+02","CA","60.6134577419355","59.4942189285714","59.033464516129","58.929176","58.9531419354839","59.488586","60.7951748387097","61.3030038709677","61.3635886666667","60.2345558064516","59.7247586666667","60.7734651612903"
"4781"," 3.442230e+01","-1.185723e+02","CA","60.6281922580645","59.4951189285714","59.0179887096774","58.9373006666667","58.9318541935484","59.4926503333333","60.7876509677419","61.2938409677419","61.3515316666667","60.2424151612903","59.734939","60.7588612903226"
"4782"," 3.442000e+01","-1.185700e+02","CA","60.6189522580645","59.5150946428571","59.0391361290323","58.9173213333333","58.9706712903226","59.484599","60.7806509677419","61.2877464516129","61.3678766666667","60.2277732258065","59.7392106666667","60.7649996774194"
"4783"," 3.786341e+01","-1.224984e+02","CA","43.2159261290323","42.1017325","41.6298164516129","41.5256223333333","41.5662106451613","42.0912493333333","43.3969625806452","43.8824516129032","43.9769713333333","42.8373996774194","42.3213623333333","43.3744796774194"
"4784"," 3.786341e+01","-1.224985e+02","CA","43.2162396774194","42.0847582142857","41.6414303225806","41.5238963333333","41.5605877419355","42.11132","43.4051474193548","43.8746935483871","43.9326876666667","42.8376","42.3237676666667","43.3602206451613"
"4785"," 4.844806e+01","-1.224380e+02","PSE","36.6519803225806","35.5447642857143","35.0543732258065","34.9224406666667","34.9911790322581","35.5383393333333","36.8196890322581","37.32956","37.3998246666667","36.2703512903226","35.7811243333333","36.8060816129032"
"4786"," 4.844806e+01","-1.224381e+02","PSE","36.6617303225806","35.5181","35.0456812903226","34.956598","34.9939290322581","35.527773","36.8336509677419","37.3372622580645","37.396808","36.2711590322581","35.769802","36.7929174193548"
"4787"," 4.759361e+01","-1.221961e+02","PSE","36.6724577419355","35.5456746428571","35.0787390322581","34.9602976666667","35.0037464516129","35.5700726666667","36.8304841935484","37.3422367741936","37.4114026666667","36.297845483871","35.7864153333333","36.8288838709677"
"4788"," 4.238167e+01","-1.229255e+02","PACW","36.990254516129","35.8632764285714","35.3860819354839","35.2856776666667","35.33873","35.871511","37.1695606451613","37.6704525806452","37.7311856666667","36.6042090322581","36.09807","37.1632232258065"
"4789"," 4.238167e+01","-1.229256e+02","PACW","36.9917912903226","35.8817685714286","35.4047725806452","35.2831053333333","35.3481970967742","35.852679","37.1639748387097","37.6585596774194","37.731386","36.6197690322581","36.109793","37.1441938709677"
"4790"," 4.771167e+01","-1.211503e+02","PSE","52.7884529032258","51.6600614285714","51.1806767741936","51.077318","51.1204093548387","51.6699356666667","52.96506","53.4510151612903","53.5282926666667","52.397505483871","51.8836016666667","52.9292361290323"
